total_2_1edge,total_2_indep,total_3_tris,total_2_star,total_3_1edge,total_3_indep,total_4_clique,total_4_chordcycle,total_4_tailed_tris,total_4_cycle,total_3_star,total_4_path,total_4_1edge,total_4_2edge,total_4_2star,total_4_tri,total_4_indep,filename
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3646.motifcount
6,4,0,9,0,1,0,0,0,3,2,0,0,0,0,0,0,./motifs/3647.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3649.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3650.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3651.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3653.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3654.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3655.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3656.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3657.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3658.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3659.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3660.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3661.motifcount
6,4,0,9,0,1,0,0,0,3,2,0,0,0,0,0,0,./motifs/3662.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3663.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3664.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3665.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3666.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3667.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3668.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3669.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3670.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3671.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3672.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3673.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3674.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3675.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3676.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3677.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3678.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3679.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3680.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3681.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3682.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3683.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3684.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3685.motifcount
6,4,0,9,0,1,0,0,0,3,2,0,0,0,0,0,0,./motifs/3687.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3688.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3689.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3690.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3692.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3693.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3694.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3695.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3696.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3697.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3698.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3699.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3700.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3702.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3703.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3704.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3705.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3708.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3709.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3710.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3711.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3712.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3713.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3714.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3715.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3716.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3717.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3718.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3719.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3720.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3721.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3722.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3723.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3725.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3727.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3728.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3729.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3730.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3731.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3732.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3733.motifcount
6,4,0,9,0,1,0,0,0,3,2,0,0,0,0,0,0,./motifs/3734.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3735.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3736.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3737.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3738.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3739.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3740.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3741.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3742.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3743.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3744.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3745.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3747.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3749.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3750.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3751.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3752.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3753.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3755.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3756.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3757.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3758.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3759.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3760.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3761.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3762.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3763.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3764.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3765.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3766.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3767.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3769.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3770.motifcount
6,4,2,4,4,0,0,0,4,0,0,0,0,1,0,0,0,./motifs/3772.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3773.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3774.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3775.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3777.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3778.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3779.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3780.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3781.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3782.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3783.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3784.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3786.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3787.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3788.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3789.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3790.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3791.motifcount
6,4,1,6,3,0,0,0,2,1,0,2,0,0,0,0,0,./motifs/3792.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3793.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3794.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3795.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3796.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3797.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3798.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3799.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3800.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3802.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3803.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3804.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3805.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3806.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3807.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3809.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3811.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3812.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3813.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3814.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3815.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3816.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3817.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3818.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3819.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3820.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3821.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3822.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3824.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3825.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3826.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3827.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3828.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3829.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3830.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3831.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3832.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3833.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3835.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3836.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3837.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3838.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3839.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3840.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3841.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3842.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3843.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3844.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3845.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3846.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3847.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3848.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3849.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3850.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3851.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3852.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3853.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3854.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3855.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3856.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3857.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3858.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3859.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3860.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3861.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3862.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3863.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3864.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3865.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3866.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3867.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3868.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3869.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3870.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3871.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3872.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3873.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3874.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3875.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3876.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3878.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3879.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3880.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3881.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3882.motifcount
5,5,1,4,4,1,0,0,2,0,0,1,0,0,2,0,0,./motifs/3883.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3884.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3885.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3886.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3887.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3888.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3889.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3890.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3891.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3892.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3893.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3894.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3895.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3896.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3897.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3899.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3900.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3901.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3902.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3903.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3904.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3905.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3906.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3907.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3908.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3909.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3911.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3912.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3913.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3914.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3915.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3916.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3917.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3918.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3919.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3920.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3921.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3922.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3923.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3924.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3925.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3926.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3927.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3928.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3929.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3930.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3931.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3933.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3934.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3935.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3937.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3938.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3939.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3940.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3941.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3943.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3944.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3945.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3946.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3947.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3948.motifcount
4,6,0,3,6,1,0,0,0,0,0,2,0,1,2,0,0,./motifs/3949.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3950.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3951.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3952.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3953.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3954.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3955.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3957.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3958.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3959.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3960.motifcount
5,5,0,6,3,1,0,0,0,1,1,2,0,0,1,0,0,./motifs/3961.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3962.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3963.motifcount
4,6,0,4,4,2,0,0,0,0,1,2,1,0,1,0,0,./motifs/3964.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3965.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3966.motifcount
4,6,0,6,0,4,0,0,0,0,4,0,0,0,0,0,1,./motifs/3967.motifcount
6,4,2,4,4,0,0,1,1,0,0,2,0,0,0,1,0,./motifs/3968.motifcount
